53.5340283,-113.325335,T8A 3X5,102 Sioux Rd,Financial Association & Orginization
53.501518,-113.542154,T6H 3T3,6507 123 St NW,Association & Orginization
53.703584,-113.20051,,,Shopping
53.59852,-113.473033,T5E 1V1,8540 136 Ave NW,Association & Orginization
53.715751,-113.649109,T8T 0C6,11-25415 Hwy 37,Association & Orginization
52.358988,-114.363574,,,Resturant
53.309339404907,-113.58489990234,,Edmonton International Airport,Transportation
53.307100667672,-113.58372445306,T5J 2T2,Airport Rd,Transportation
53.307597231055,-113.58426018252,,Edmonton International Airport (YEG),Transportaion
53.309689678896,-113.58357679652,,4236,Accomodation
53.259735,-113.58198,T9E 7L4,,Association & Orginization
52.969773628209,-113.64507819142,,,Parks
52.676515,-113.586661,T4J 1N7,5510 48 Ave,Education
53.602709393616,-115.01861834979,,,53.264507050601,-113.59130233526,T9E 0J2,101 West Haven Blvd,Association & Orginization Shopping Resturant
53.305516473196,-113.5817643596,,Edmonton International Airport (YEG),Resturant
53.221760320177,-114.97938036919,T7A 1J7,5048, 50th Ave,Resturant
53.307659366363,-113.58387980633,T9E 0V3,Edmonton International Airport,Transportation
53.540771,-113.96916,T7K 0K3,4201 28th St, Unit #100,Association & Orginization Shopping Resturant
53.308427272144,-113.58392487581,,,Transportation
52.960912,-114.027205,T0C 2V0,10 Village Drive R.R.#2,Resturant
52.310868563547,-114.09483344313,,,53.733682605585,-114.34972736473,,,Transportaion Shopping Resturant
52.383900320389,-114.91417981633,T4T 1A5,5520 46th St,Shopping
53.588907293894,-114.99036103689,,,Transportaion Shopping Resturant
53.594041106408,-114.99026263662,,,Public Service
53.5116264,-114.0038673,T7Z 0K4,102 Genesis Drive,Association & Orginization Shopping Resturant
53.30717083794,-113.58023466811,,,Transportation
53.308098,-113.58416,T9E 8B7,,Arts & Entertainment
53.5504072,-113.9347743,T7X 0T3,201 Jennifer Heil Way,Accomodation
53.417205599906,-113.6913728714,,,Sports & Recreation
53.307068,-113.588064,,,Transportaion
53.598348539613,-114.99180753046,T0E 0S0,5237 50th Street,Public Service
52.36224,-114.371555,,,Arts & Entertainment
53.267088,-113.56727,,,Resturant
53.193214,-114.976061,,,Transportaion Shopping Resturant
53.307741380224,-113.58353368818,T9E 0V3,Door 8,Transportation
52.359692451597,-114.36422621245,,,Transportation
53.529909,-114.007319,,4928 50 street,Shopping
52.371615,-114.911254,T4T,4504-48 ave.,Arts & Entertainment
53.307758,-113.584985,,Edmonton International Airport,Transportation
52.681351669835,-113.58308941126,T4J 1L9,5302 Highway 2A,Association & Orginization Shopping Resturant
53.530739591704,-114.00102853775,T7Z 1L8,4903 48th St,Association & Orginization Shopping Resturant
53.02551,-112.818503,T4V 1H3,5218 46 St,Transportation
52.32398,-112.71291,,,Education
53.022477542792,-112.82291278252,T4V 1X4,Box 1477,Association & Orginization
52.962643,-113.37453,T9A 1H1,4201 49 St,Transportation
52.97004,-113.387059,,,Transportation
52.398753080096,-113.19166660309,T0C 0B0,4916 50th St.,Public Service
52.216040457563,-113.81280675712,,???,Transportaion Shopping Resturant
52.228230231963,-113.8059417969,,46 Ave,Sports & Recreation
53.011080457104,-112.83750642052,,4512 53 St.,Arts & Entertainment
52.237759531488,-113.81284949034,T4R,2021-2199 50 Ave,Shopping
53.018349085218,-112.86108073818,,,Resturant
52.580302002725,-112.97848895768,T0B 0H0,Hwy 21 and Hwy 53,52.828841,-110.839007,T9W 1L7,2202 1st Avenue,Financial Association & Orginization
52.143414,-110.862076,T0C 1B0,,Association & Organization
53.09572192331,-111.78553805295,,,Transportaion Shopping Resturant
53.018420681972,-112.86569119704,T4V 4W2,7300 48 Ave.,Resturant
52.007103117576,-110.77179692122,,,Association & Orginization Shopping Resturant
53.006695872954,-112.78863445318,T4V 1X3,4250 Exhibition Drive,Arts & Entertainment
52.036674,-112.752404,,,Public Service
52.216795,-111.901816,,,Healthcare
53.018675172257,-112.85649776459,T4V 4T1,6800 48 Avenue,Resturant
53.009909437129,-112.78701059239,,,Shopping
52.325281429027,-112.72807359695,T0C 2L2,6102 50 Ave.,Transportaion Shopping Resturant
52.761644,-110.462814,,,Education
52.783777,-112.784412,,,Arts & Entertainment Park
53.02666,-112.818488,T4V 1H3,5238 46 St,Association & Orginization
52.837336,-110.856815,T9W 1P2,617 10 St,Healthcare
53.018524041274,-112.84337505698,T4V 0K3,6014-48th Ave, Unit 8,Financial Association & Orginization
52.7912899,-111.85514,T0B 2L0,5011 50th St,Financial Association & Orginization
52.755907,-112.605663,,,Public Service
52.78746,-112.80028,,,Public Service
53.015757873973,-112.85560727119,T4V 3G8,6601 48 Ave, 16,Shopping
53.09998,-111.775877,,,Healthcare
52.841475605965,-110.84375739098,T9w1s8,1902 15th ave,52.784045,-112.785494,,,Parks Sports & Recreation
52.78612,-112.790818,,,Association & Orginization
52.783965,-112.787269,,,Education
51.642742,-111.93066,,,Association & Orginization
52.784655,-112.790645,,,Education
52.997104644775,-112.84370422363,,,Parks Sports & Recreation
51.648170016984,-111.91626548767,,,52.783081,-112.781682,,,Sports & Recreation
53.019933680305,-112.81652212143,T4V 1G7,4814 46th ST,Shopping
52.997956,-112.842084,T4V 4S1,5720 48 Ave,Shopping
53.018473484862,-112.81037718058,T4V 2N9,4802 - 41 Street,Transportaion
51.647579,-111.914295,T0J 1P0,406 5 Street E,53.02558,-112.82333171697,,,Transportation
53.022143,-112.820515,,,52.999148,-112.845483,,,Association & Orginization
53.018927612588,-112.81411120805,,,Education
52.4073,-110.584,,,Association & Organization
53.008358,-112.827133,T4V,3511 52 St,Arts & Entertainment Sports & Recreation
51.642804059571,-111.92716598511,T0J 1P0,109 1st Ave West,Transportaion
53.017797774442,-112.80083269361,,,Shopping
53.017547,-112.801935,,Cr 38a con 48,Accomodation
53.020922451923,-112.82515846698,,50 St,52.6956,-110.11448,,,52.49321,-110.23173,,,52.76219625564,-110.46092993989,,52nd Ave,Arts & Entertainment
52.360532143266,-110.26831626892,,5111 57 Avenue,Transportaion Shopping Resturant
52.754091,-110.390594,,,Sports & Recreation
52.347891,-109.935274,,,Transportaion Shopping Resturant
52.49321,-110.23173,,,52.760687840104,-110.45757614241,,,52.35984,-110.267657,,,Association & Organization
52.091098970692,-111.44599685017,,4801 Railway Ave.,Association & Orginization
